-36 1663.29 0.000732422 -36 -0 -0 -0.000, 0.000, 1.000, 0.475, -35.922, 0.000,1.000, -0.000, -0.000, 0.475, 0.000, 1.000, 0.000, -35.922, 0.000, -0.000, 1.000, 0.726, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 48 -193.245 -154.395 -1694.59 -172.047 43.3079 -1681.93 -330.052 59.3896 -1660.41 
-40 1663.29 0.00141907 -40 -0 -0 -0.000, 0.000, 1.000, 0.526, -39.921, 0.000,1.000, -0.000, -0.000, 0.526, 0.000, 1.000, 0.000, -39.921, 0.000, -0.000, 1.000, 0.799, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 51 -193.807 -154.129 -1698.54 -172.652 43.5735 -1685.87 -330.665 59.6167 -1664.36 
-40 1663.29 0.000732422 -39.9995 -0 -0 -0.000, 0.000, 1.000, 0.524, -39.926, 0.000,1.000, -0.000, -0.000, 0.524, 0.000, 1.000, 0.000, -39.926, 0.000, -0.000, 1.000, 0.798, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 13 57 -193.805 -154.126 -1698.53 -172.653 43.5745 -1685.89 -330.667 59.6182 -1664.37 
-36 1663.29 0.00141907 -35.9995 -0 -0 -0.000, 0.000, 1.000, 0.476, -35.915, 0.000,1.000, -0.000, -0.000, 0.476, 0.000, 1.000, 0.000, -35.915, 0.000, -0.000, 1.000, 0.726, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 3 -193.246 -154.395 -1694.6 -172.045 43.3055 -1681.9 -330.051 59.384 -1660.39 
-32 1663.29 0.00141907 -31.9995 -0 -0 -0.000, 0.000, 1.000, 0.435, -31.936, 0.000,1.000, 0.000, -0.000, 0.435, -0.000, 1.000, 0.000, -31.936, 0.000, -0.000, 1.000, 0.663, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 9 -192.689 -154.668 -1690.69 -171.464 43.034 -1677.95 -329.475 59.1314 -1656.46 
-28 1663.29 0.000732422 -28 -0 -0 -0.000, -0.000, 1.000, 0.399, -27.921, 0.000,1.000, -0.000, -0.000, 0.399, 0.000, 1.000, -0.000, -27.921, 0.000, 0.000, 1.000, 0.602, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 15 -192.115 -154.948 -1686.7 -170.893 42.7526 -1674.01 -328.904 58.8557 -1652.56 
-24 1663.29 0.00210571 -24 -0 -0 -0.001, -0.000, 1.000, 0.354, -23.915, 0.000,1.000, 0.000, -0.001, 0.354, -0.000, 1.000, -0.000, -23.915, 0.001, 0.000, 1.000, 0.532, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 21 -191.548 -155.22 -1682.76 -170.3 42.4832 -1670.04 -328.316 58.6053 -1648.61 
-20 1663.29 0.00210571 -20 -0 -0 -0.001, 0.000, 1.000, 0.319, -19.959, 0.000,1.000, 0.000, -0.001, 0.319, -0.000, 1.000, 0.000, -19.959, 0.001, -0.000, 1.000, 0.440, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 27 -190.957 -155.499 -1678.87 -169.703 42.2031 -1666.12 -327.714 58.3175 -1644.66 
-16 1663.29 0.00210571 -16.0005 -0 -0 -0.001, -0.000, 1.000, 0.275, -15.919, 0.000,1.000, -0.000, -0.001, 0.275, 0.000, 1.000, -0.000, -15.919, 0.001, 0.000, 1.000, 0.345, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 33 -190.344 -155.775 -1674.85 -169.097 41.9246 -1662.18 -327.116 58.0392 -1640.72 
-12 1663.29 0.00141907 -11.9995 -0 -0 -0.001, -0.000, 1.000, 0.219, -11.934, 0.000,1.000, -0.000, -0.001, 0.219, 0.000, 1.000, -0.000, -11.934, 0.001, 0.000, 1.000, 0.247, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 39 -189.743 -156.036 -1670.91 -168.485 41.6618 -1658.26 -326.504 57.7877 -1636.8 
-8 1663.29 0.000732422 -8.00195 -0 -0 -0.001, -0.000, 1.000, 0.175, -7.930, 0.000,1.000, -0.000, -0.001, 0.175, 0.000, 1.000, -0.000, -7.930, 0.001, 0.000, 1.000, 0.140, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 45 -189.13 -156.31 -1666.97 -167.864 41.3849 -1654.3 -325.878 57.5184 -1632.85 
-4 1663.29 0.00141907 -3.99854 -0 -0 -0.001, -0.000, 1.000, 0.122, -3.898, 0.000,1.000, -0.000, -0.001, 0.122, 0.000, 1.000, -0.000, -3.898, 0.001, 0.000, 1.000, 0.057, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 51 -188.542 -156.574 -1662.99 -167.259 41.1153 -1650.31 -325.275 57.2571 -1628.89 
0 1663.29 0.00141907 -0 -0 -0 -0.001, -0.000, 1.000, 0.078, 0.086, 0.000,1.000, 0.000, -0.001, 0.078, -0.000, 1.000, -0.000, 0.086, 0.001, 0.000, 1.000, -0.015, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 14 57 -187.969 -156.843 -1659.08 -166.673 40.8419 -1646.36 -324.689 56.9911 -1624.94 
4 1663.29 0.00141907 4 -0 -0 -0.001, -0.000, 1.000, 0.038, 4.095, 0.000,1.000, 0.000, -0.001, 0.038, -0.000, 1.000, -0.000, 4.095, 0.001, 0.000, 1.000, -0.095, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 3 -187.379 -157.121 -1655.12 -166.082 40.5664 -1642.4 -324.09 56.7134 -1620.96 
8 1663.29 0.00210571 7.99951 -0 0.000223007 -0.001, -0.000, 1.000, 0.006, 8.109, 0.000,1.000, 0.000, -0.001, 0.006, -0.000, 1.000, -0.000, 8.109, 0.001, 0.000, 1.000, -0.171, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 9 -186.803 -157.404 -1651.17 -165.486 40.2767 -1638.44 -323.488 56.4366 -1617 
12 1663.29 0.00141907 12 -0 0.000223007 -0.001, 0.000, 1.000, -0.027, 12.095, 0.000,1.000, 0.000, -0.001, -0.027, -0.000, 1.000, 0.000, 12.095, 0.001, -0.000, 1.000, -0.253, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 15 -186.207 -157.686 -1647.23 -164.906 39.994 -1634.51 -322.901 56.1468 -1613.03 
16 1663.29 0.00141907 16.0005 -0 -0 -0.001, 0.000, 1.000, -0.065, 16.099, 0.000,1.000, -0.000, -0.001, -0.065, 0.000, 1.000, 0.000, 16.099, 0.001, -0.000, 1.000, -0.328, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 21 -185.623 -157.968 -1643.26 -164.322 39.7183 -1630.57 -322.308 55.8722 -1609.06 
20 1663.29 0.00141907 20 -0 -0 -0.001, 0.000, 1.000, -0.113, 20.101, 0.000,1.000, -0.000, -0.001, -0.112, 0.000, 1.000, 0.000, 20.100, 0.001, -0.000, 1.000, -0.424, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 27 -185.028 -158.237 -1639.31 -163.704 39.4444 -1626.63 -321.698 55.6091 -1605.12 
24 1663.29 0.00210571 23.9995 -0 -0 -0.001, 0.000, 1.000, -0.162, 24.104, 0.000,1.000, -0.000, -0.001, -0.161, 0.000, 1.000, 0.000, 24.104, 0.001, -0.000, 1.000, -0.520, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 33 -184.426 -158.508 -1635.35 -163.095 39.1766 -1622.69 -321.084 55.3479 -1601.15 
28 1663.29 0.00141907 28 -0 -0 -0.001, 0.001, 1.000, -0.211, 28.088, 0.000,1.000, -0.000, -0.001, -0.211, 0.000, 1.000, 0.001, 28.087, 0.001, -0.001, 1.000, -0.605, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 39 -183.833 -158.773 -1631.42 -162.503 38.908 -1618.76 -320.49 55.0812 -1597.2 
32 1663.29 0.000732422 32 -0 -0 -0.001, 0.001, 1.000, -0.263, 32.070, 0.000,1.000, -0.000, -0.001, -0.263, 0.000, 1.000, 0.001, 32.070, 0.001, -0.001, 1.000, -0.699, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 45 -183.243 -159.039 -1627.5 -161.889 38.6445 -1614.82 -319.871 54.8349 -1593.25 
36 1663.29 0.000732422 36 -0 -0 -0.001, 0.001, 1.000, -0.332, 36.072, 0.000,1.000, -0.000, -0.001, -0.331, 0.000, 1.000, 0.001, 36.072, 0.001, -0.001, 1.000, -0.809, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 51 -182.642 -159.291 -1623.54 -161.246 38.3922 -1610.88 -319.225 54.6111 -1589.29 
40 1663.29 0.00141907 40 -0 -0 -0.002, 0.001, 1.000, -0.400, 40.084, 0.000,1.000, -0.000, -0.002, -0.399, 0.000, 1.000, 0.001, 40.083, 0.002, -0.001, 1.000, -0.917, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 15 57 -182.043 -159.544 -1619.57 -160.602 38.1405 -1606.94 -318.582 54.3919 -1585.36 
40 1663.29 0.00141907 40 -0 -0 -0.002, 0.001, 1.000, -0.401, 40.081, 0.000,1.000, -0.000, -0.002, -0.399, 0.000, 1.000, 0.001, 40.080, 0.002, -0.001, 1.000, -0.914, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 16 0 -182.046 -159.543 -1619.56 -160.606 38.142 -1606.95 -318.582 54.3919 -1585.35 
36 1663.29 0.00141907 36.0005 -0 -0 -0.001, 0.001, 1.000, -0.333, 36.106, 0.000,1.000, -0.000, -0.001, -0.332, 0.000, 1.000, 0.001, 36.106, 0.001, -0.001, 1.000, -0.803, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 16 3 -182.642 -159.292 -1623.5 -161.248 38.3917 -1610.85 -319.228 54.6111 -1589.28 
32 1663.29 0.00210571 32 -0 -0 -0.001, 0.001, 1.000, -0.268, 32.086, 0.000,1.000, -0.000, -0.001, -0.267, 0.000, 1.000, 0.001, 32.086, 0.001, -0.001, 1.000, -0.694, 0.000, 0.000, 0.000, 1.000,  122 6 11 17 16 6 -183.242 -159.036 -1627.47 -161.895 38.6481 -1614.81 -319.873 54.8309 -1593.23 
